Ontario
39
Ontario,,,Catherine Robinson ,Catherine Robinson ,New Democratic Party of Ontario,5521
Ontario,,,June Davies ,June Davies ,Green Party of Ontario,4053
Ontario,EGLINTON-LAWRENCE,EGLINTON-LAWRENCE,Mike Colle ,Mike Colle ,Ontario Liberal Party,17402
Ontario,,,Bernie Tanz ,Bernie Tanz ,Progressive Conservative Party of Ontario,15257
Ontario,,,Karin Wiens ,Karin Wiens ,New Democratic Party of Ontario,4039
Ontario,,,Andrew James ,Andrew James ,Green Party of Ontario,2871
Ontario,,,Tom Gelmon ,Tom Gelmon ,Ontario Libertarian Party,235
Ontario,,,Rina Morra ,Rina Morra ,Family Coalition Party of Ontario,229
Ontario,,,Franz Cauchi ,Franz Cauchi ,Freedom Party of Ontario,130
Ontario,,,Joseph Young ,Joseph Young ,Independent,90
Ontario,ELGIN-MIDDLESEX-LONDON,ELGIN-MIDDLESEX-LONDON,Steve Peters ,Steve Peters ,Ontario Liberal Party,20085
Ontario,,,Bill Fehr ,Bill Fehr ,Progressive Conservative Party of Ontario,12460
Ontario,,,Brad James ,Brad James ,New Democratic Party of Ontario,4643
Ontario,,,Devin Kelly ,Devin Kelly ,Green Party of Ontario,3363
Ontario,,,Ray Monteith ,Ray Monteith ,Freedom Party of Ontario,353
Ontario,ESSEX,ESSEX,Bruce Crozier ,Bruce Crozier ,Ontario Liberal Party,19970
Ontario,,,Richard Kniaziew ,Richard Kniaziew ,Progressive Conservative Party of Ontario,10400
Ontario,,,John Grima ,John Grima ,New Democratic Party of Ontario,8638
Ontario,,,Jessica Fracassi ,Jessica Fracassi ,Green Party of Ontario,2220
Ontario,,,Aaron Parent ,Aaron Parent ,Ontario Libertarian Party,358
Ontario,ETOBICOKE CENTRE,ETOBICOKE CENTRE,Donna Cansfield ,Donna Cansfield ,Ontario Liberal Party,22939
Ontario,,,Andy Pringle ,Andy Pringle ,Progressive Conservative Party of Ontario,15667
Ontario,,,Anita Agrawal ,Anita Agrawal ,New Democratic Party of Ontario,3847
Ontario,,,Greg King ,Greg King ,Green Party of Ontario,3357
Ontario,ETOBICOKE-LAKESHORE,ETOBICOKE-LAKESHORE,Laurel Broten ,Laurel Broten ,Ontario Liberal Party,20218
Ontario,,,Tom Barlow ,Tom Barlow ,Progressive Conservative Party of Ontario,13482
Ontario,,,Andrew Nﾂmeth ,Andrew Nﾂmeth ,New Democratic Party of Ontario,5837
Ontario,,,Jerry Schulman ,Jerry Schulman ,Green Party of Ontario,3467
Ontario,,,Janice Murray ,Janice Murray ,Independent,480
Ontario,,,Robert Williams ,Robert Williams ,Family Coalition Party of Ontario,478
Ontario,ETOBICOKE NORTH,ETOBICOKE NORTH,Shafiq Qaadri ,Shafiq Qaadri ,Ontario Liberal Party,15147
Ontario,,,Mohamed Kassim ,Mohamed Kassim ,Progressive Conservative Party of Ontario,5801
Ontario,,,Mohamed Boudjenane ,Mohamed Boudjenane ,New Democratic Party of Ontario,4101
Ontario,,,Jama Korshel ,Jama Korshel ,Green Party of Ontario,1312
Ontario,,,Teresa Ceolin ,Teresa Ceolin ,Family Coalition Party of Ontario,1255
Ontario,GLENGARRY-PRESCOTT-RUSSELL,GLENGARRY-PRESCOTT-RUSSELL,Jean-Marc Lalonde ,Jean-Marc Lalonde ,Ontario Liberal Party,24345
Ontario,,,Denis Pommainville ,Denis Pommainville ,Progressive Conservative Party of Ontario,10927
Ontario,,,Karolyne Pickett ,Karolyne Pickett ,Green Party of Ontario,2344
Ontario,,,Josﾂe Blanchette ,Josﾂe Blanchette ,New Democratic Party of Ontario,2281
Ontario,,,Vicki Gunn ,Vicki Gunn ,Family Coalition Party of Ontario,337
Ontario,GUELPH,GUELPH,Liz Sandals ,Liz Sandals ,Ontario Liberal Party,20346
Ontario,,,Bob Senechal ,Bob Senechal ,Progressive Conservative Party of Ontario,12180
Ontario,,,Ben Polley ,Ben Polley ,Green Party of Ontario,9750
Ontario,,,Karan Mann-Bowers ,Karan Mann-Bowers ,New Democratic Party of Ontario,6880
Ontario,,,John Gots ,John Gots ,Family Coalition Party of Ontario,405
Ontario,,,Drew Garvie ,Drew Garvie ,Communist Party of Canada (Ontario),166
Ontario,HALDIMAND-NORFOLK,HALDIMAND-NORFOLK,Toby Barrett ,Toby Barrett ,Progressive Conservative Party of Ontario,26135
Ontario,,,Lorraine Bergstrand ,Lorraine Bergstrand ,Ontario Liberal Party,9536
Ontario,,,Jan Watson ,Jan Watson ,New Democratic Party of Ontario,4546
Ontario,,,Chad Squizzato ,Chad Squizzato ,Green Party of Ontario,2230
Ontario,,,Steven Elgersma ,Steven Elgersma ,Family Coalition Party of Ontario,457
Ontario,HALIBURTON-KAWARTHA LAKES-BROCK,HALIBURTON-KAWARTHA LAKES-BROCK,Laurie Scott ,Laurie Scott ,Progressive Conservative Party of Ontario,24273
Ontario,,,Rick Johnson ,Rick Johnson ,Ontario Liberal Party,14327
Ontario,,,Joan Corrigan ,Joan Corrigan ,New Democratic Party of Ontario,5785
Ontario,,,Douglas Smith ,Douglas Smith ,Green Party of Ontario,3475
Ontario,,,Bill Denby ,Bill Denby ,Freedom Party of Ontario,391
Ontario,,,Jake Pothaar ,Jake Pothaar ,Family Coalition Party of Ontario,301
Ontario,HALTON,HALTON,Ted Chudleigh ,Ted Chudleigh ,Progressive Conservative Party of Ontario,22677
Ontario,,,Gary Zemlak ,Gary Zemlak ,Ontario Liberal Party,22501
Ontario,,,Andrew Chlobowski ,Andrew Chlobowski ,Green Party of Ontario,4376
Ontario,,,Pat Heroux ,Pat Heroux ,New Democratic Party of Ontario,4160
Ontario,,,Stan Lazarski ,Stan Lazarski ,Family Coalition Party of Ontario,487
Ontario,HAMILTON CENTRE,HAMILTON CENTRE,Andrea Horwath ,Andrea Horwath ,New Democratic Party of Ontario,17176
Ontario,,,Steve Ruddick ,Steve Ruddick ,Ontario Liberal Party,11096
Ontario,,,Chris Robertson ,Chris Robertson ,Progressive Conservative Party of Ontario,5673
Ontario,,,Peter Ormond ,Peter Ormond ,Green Party of Ontario,3610
Ontario,,,Lynne Scime ,Lynne Scime ,Family Coalition Party of Ontario,550
Ontario,,,Bob Mann ,Bob Mann ,Communist Party of Canada (Ontario),302
Ontario,HAMILTON EAST-STONEY CREEK,HAMILTON EAST-STONEY CREEK,Paul Miller ,Paul Miller ,New Democratic Party of Ontario,16272
Ontario,,,Nerene Virgin ,Nerene Virgin ,Ontario Liberal Party,15062
Ontario,,,Tara Crugnale ,Tara Crugnale ,Progressive Conservative Party of Ontario,9310
Ontario,,,Raymond Dartsch ,Raymond Dartsch ,Green Party of Ontario,2122
Ontario,,,Robert Innes ,Robert Innes ,Family Coalition Party of Ontario,452
Ontario,HAMILTON MOUNTAIN,HAMILTON MOUNTAIN,Sophia Aggelonitis ,Sophia Aggelonitis ,Ontario Liberal Party,17387
Ontario,,,Bryan Adamczyk ,Bryan Adamczyk ,New Democratic Party of Ontario,15653
Ontario,,,Bob Charters ,Bob Charters ,Progressive Conservative Party of Ontario,10982
Ontario,,,Ivan Miletic ,Ivan Miletic ,Green Party of Ontario,2172
Ontario,,,Mary Maan ,Mary Maan ,Family Coalition Party of Ontario,493
